,Customer_id,pl_score,hl_score,cl_score,twl_score,cc_score
871,1080436,3,10,8,0,4
872,1080451,4,9,4,2,0
873,1080452,7,8,8,3,2
874,1080560,6,5,1,9,7
875,1080588,1,10,0,8,4
876,1080650,4,8,9,7,7
877,1080654,1,6,10,2,1
878,1080657,7,0,7,10,0
879,1080747,4,6,10,5,3
880,1080838,5,0,1,8,6
881,1080921,3,2,1,1,4
882,1080959,1,7,4,3,2
883,1081181,5,7,0,7,1
884,1081234,4,8,2,8,4
885,1081327,6,0,2,0,9
886,1081633,1,1,3,1,3
887,1081785,3,1,2,2,10
888,1081801,4,7,1,0,9
889,1081955,8,1,7,1,10
890,1082033,6,3,10,5,9
891,1082198,1,6,7,3,10
892,1082250,5,6,2,5,9
893,1082263,8,3,9,7,9
894,1082283,4,6,10,4,4
895,1082502,7,3,2,10,2
896,1082537,5,5,9,0,4
897,1082608,5,9,2,5,7
898,1082623,1,5,1,1,6
899,1082728,1,2,10,5,0
900,1082752,4,6,1,10,10
901,1083096,1,0,8,8,1
902,1083115,4,9,1,6,0
903,1083232,6,0,3,1,7
904,1083430,5,6,10,8,7
905,1083516,4,9,0,10,6
906,1083519,5,1,5,10,3
907,1083574,4,10,8,0,2
908,1083614,1,6,2,8,5
909,1083615,5,10,7,4,9
910,1083654,8,10,5,1,9
911,1083718,5,6,7,7,1
912,1083933,1,7,6,5,4
913,1083974,1,8,10,2,2
914,1084020,1,3,2,8,1
915,1084033,1,0,1,1,6
916,1084333,5,1,9,9,4
917,1084389,9,3,7,2,2
918,1084517,3,4,3,6,5
919,1084665,8,3,0,5,9
920,1084910,7,6,7,7,1
921,1084913,5,2,2,5,8
922,1084995,1,7,3,9,4
923,1085214,1,8,9,9,9
924,1085248,3,3,6,4,9
925,1085392,5,4,8,1,3
926,1085455,1,5,1,8,3
927,1085527,1,5,3,8,2
928,1085567,1,3,0,2,1
929,1085795,1,7,4,8,6
930,1085856,5,10,6,8,3
931,1085949,1,9,1,2,5
932,1086196,5,6,0,2,0
933,1086219,4,8,6,5,9
934,1086240,7,3,3,4,0
935,1086281,6,3,6,4,6
936,1086377,7,7,1,7,4
937,1086397,5,3,7,3,9
938,1086427,4,0,2,2,6
939,1086464,1,5,10,4,8
940,1086799,3,6,3,5,7
941,1086904,5,3,1,7,0
942,1086954,6,5,6,2,8
943,1087081,1,6,0,8,3
944,1087101,1,5,10,3,5
945,1087185,5,3,9,4,10
946,1087289,4,10,9,0,1
947,1087347,5,8,0,6,8
948,1087418,6,1,9,6,3
949,1087601,6,8,6,6,1
950,1087607,1,0,9,3,8
951,1087648,1,5,3,0,3
952,1087689,10,5,7,3,10
953,1087769,4,4,9,1,8
954,1088134,5,0,3,10,0
955,1088149,5,9,9,1,5
956,1088334,6,8,2,1,3
957,1088500,5,8,5,10,3
958,1088617,4,3,7,10,1
959,1088622,5,7,3,9,3
960,1088710,4,9,10,3,3
961,1088753,5,4,8,2,3
962,1088803,5,3,0,2,10
963,1089020,4,4,4,3,8
964,1089025,4,10,3,6,10
965,1089064,8,4,3,7,10
966,1089262,10,7,8,1,1
967,1089325,1,6,4,1,3
968,1089782,8,3,0,2,3
969,1089813,9,0,3,9,9
970,1089830,10,6,4,3,8
971,1089899,1,5,6,1,10
972,1089932,1,8,6,6,2
973,1090070,1,5,3,7,9
974,1090098,6,9,6,0,7
975,1090224,9,2,5,8,9
976,1090270,3,3,4,3,6
977,1090484,5,4,3,7,3
978,1090529,9,1,10,8,1
979,1090548,5,10,6,5,9
980,1090597,5,9,10,9,9
981,1090822,5,0,8,4,6
982,1090857,1,6,0,10,3
983,1090947,3,5,10,8,3
984,1091002,4,0,2,10,7
985,1091132,3,4,0,3,6
986,1091148,1,9,10,7,6
987,1091327,5,1,7,8,2
988,1091435,1,10,8,9,5
989,1091450,4,9,9,7,7
990,1091491,5,3,10,0,1
991,1091545,1,3,3,8,9
992,1091625,8,4,2,0,10
993,1091742,6,1,4,10,7
994,1091748,5,3,8,0,3
995,1091769,6,4,3,3,10
996,1091808,4,6,0,3,4
997,1091943,5,1,1,6,8
998,1092059,1,8,9,8,1
999,1092117,6,10,7,4,7
1000,1092164,5,0,3,9,9
1001,1092166,1,4,4,8,6
1002,1092221,10,9,0,7,5
1003,1092383,1,1,4,2,7
1004,1092433,1,0,2,5,9
1005,1092515,1,3,0,0,8
1006,1092558,6,6,1,9,4
1007,1092638,3,9,7,6,0
1008,1092669,1,7,3,8,10
1009,1092773,5,2,1,10,0
1010,1092774,3,10,5,8,10
1011,1092786,4,2,6,1,10
1012,1092797,4,8,7,9,3
1013,1092848,4,6,9,2,9
1014,1093031,1,3,9,1,4
1015,1093055,1,5,5,9,4
1016,1093087,5,1,4,1,8
1017,1093123,1,3,2,9,9
1018,1093176,5,9,1,6,5
1019,1093178,5,9,9,3,6
1020,1093186,1,3,8,1,10
1021,1093209,5,5,7,9,3
1022,1093216,5,4,2,3,2
1023,1093291,1,0,5,5,9
1024,1093412,5,3,3,5,0
1025,1093552,4,7,5,0,7
1026,1093603,6,7,6,8,5
1027,1093756,5,0,2,8,10
1028,1093936,4,6,4,0,9
1029,1093976,10,0,4,6,9
1030,1094108,1,4,7,9,3
1031,1094118,5,1,3,6,3
1032,1094490,7,1,10,6,8
1033,1094496,7,10,9,7,1
1034,1094501,1,9,9,0,2
1035,1094664,1,8,3,4,1
1036,1094666,6,7,8,4,4
1037,1094673,5,3,1,10,0
1038,1094870,4,5,4,5,8
1039,1094871,9,5,3,9,8
1040,1094913,3,6,3,0,8
1041,1094948,6,2,6,9,2
1042,1094980,1,2,6,5,7
1043,1095038,5,3,6,9,0
1044,1095286,8,2,9,1,4
1045,1095398,4,5,9,3,5
1046,1095490,5,1,1,7,6
1047,1095668,7,4,5,5,2
1048,1095676,1,7,9,2,1
1049,1095975,5,8,8,6,7
1050,1095982,1,8,7,2,3
1051,1096007,1,9,2,5,1
1052,1096151,4,7,5,8,0
1053,1096226,6,2,7,7,4
1054,1096359,9,9,7,3,6
1055,1096533,1,0,2,2,1
1056,1096621,5,9,4,10,4
1057,1096781,6,7,7,0,4
1058,1096783,6,5,4,9,4
1059,1096802,3,9,8,7,10
1060,1097016,5,4,10,3,8
1061,1097054,5,7,1,8,5
1062,1097262,9,7,0,6,7
1063,1097501,5,6,3,10,5
1064,1097536,1,10,2,8,9
1065,1097723,7,8,4,8,7
1066,1097727,6,0,9,7,6
1067,1097806,5,0,6,2,1
1068,1097911,1,10,0,2,6
1069,1098124,5,2,6,4,9
1070,1098126,1,6,0,3,3
1071,1098127,6,0,1,6,10
1072,1098351,5,3,8,10,8
1073,1098370,1,5,7,3,5
1074,1098468,9,1,3,9,1
1075,1098616,3,2,5,8,2
1076,1098691,5,6,7,6,7
1077,1098705,6,10,8,1,3
1078,1098803,4,8,1,4,8
1079,1099066,5,10,4,9,8
1080,1099101,1,6,9,1,4
1081,1099179,6,5,8,10,0
1082,1099279,3,5,4,4,3
1083,1099374,4,6,10,5,5
1084,1099553,3,7,7,0,2
1085,1099564,8,1,9,9,0
1086,1099614,4,8,7,5,6
1087,1099963,1,8,3,10,1
1088,1100080,8,3,1,8,0
1089,1100084,6,9,6,7,3
1090,1100135,4,5,6,6,0
1091,1100153,6,10,8,5,5
1092,1100280,4,8,5,0,8
1093,1100422,3,8,2,0,9
1094,1100571,5,6,2,5,0
1095,1100605,1,8,8,5,1
1096,1100649,1,6,6,4,3
1097,1100874,1,0,10,7,2
1098,1100940,5,8,6,10,10
1099,1101111,4,4,2,2,4
1100,1101536,7,7,3,10,2
1101,1101671,1,0,0,2,1
1102,1101722,1,7,7,7,5
1103,1101809,9,3,1,4,1
1104,1101991,1,2,5,3,3
1105,1102012,3,2,0,10,1
1106,1102036,5,2,8,1,10
1107,1102067,3,0,8,3,5
1108,1102152,4,8,10,5,9
1109,1102156,6,0,9,5,5
1110,1102274,1,5,10,5,9
1111,1102429,5,6,4,6,2
1112,1102576,5,10,5,8,9
1113,1102583,4,1,9,7,7
1114,1103076,4,3,4,6,9
1115,1103265,5,9,3,2,10
1116,1103316,5,0,5,2,7
1117,1103320,1,10,10,3,6
1118,1103435,3,3,8,8,7
1119,1103505,5,0,10,8,9
1120,1103555,6,6,2,7,9
1121,1103741,9,0,1,1,5
1122,1103749,5,5,0,4,0
1123,1103805,1,8,2,2,8
1124,1103817,9,0,3,10,1
1125,1103914,1,0,10,4,6
1126,1104031,4,10,10,9,8
1127,1104057,5,4,8,3,7
1128,1104061,6,4,9,2,1
1129,1104071,1,5,7,1,4
1130,1104077,4,7,4,7,1
1131,1104182,9,3,6,1,4
1132,1104218,1,8,10,0,5
1133,1104342,7,6,0,2,0
1134,1104344,3,4,0,6,1
1135,1104353,5,9,4,0,9
1136,1104380,5,0,7,7,3
1137,1104502,1,2,9,4,2
1138,1104762,5,10,1,5,8
1139,1104806,1,7,10,8,9
1140,1104857,3,0,10,3,1
1141,1104870,5,7,10,3,6
1142,1104884,5,5,6,2,0
1143,1104970,5,3,7,10,0
1144,1105056,5,7,6,4,1
1145,1105082,5,9,5,2,9
1146,1105126,5,3,0,10,3
1147,1105128,5,0,0,4,1
1148,1105221,4,4,2,10,1
1149,1105233,1,2,6,5,9
1150,1105436,4,5,3,6,4
1151,1105526,4,0,5,2,9
1152,1105547,7,9,9,10,2
1153,1105581,1,3,3,8,9
1154,1105833,5,10,6,4,0
1155,1105894,7,3,6,4,4
1156,1105921,4,9,0,1,5
1157,1105963,1,4,2,3,10
1158,1106032,7,0,7,8,9
1159,1106130,4,3,10,2,8
1160,1106317,9,1,9,2,8
1161,1106407,5,7,0,3,1
1162,1106408,4,6,6,8,9
1163,1106520,9,1,3,4,5
1164,1106581,5,7,6,10,7
1165,1106713,5,5,1,5,4
1166,1106858,5,7,8,9,0
1167,1106921,5,9,5,2,4
1168,1107011,1,0,2,9,4
1169,1107024,10,3,2,9,2
1170,1107086,4,6,1,6,3
1171,1107146,8,3,5,0,8
1172,1107254,4,5,3,5,6
1173,1107257,5,1,1,5,7
1174,1107267,1,6,8,1,5
1175,1107281,3,5,7,6,1
1176,1107406,7,6,3,4,0
1177,1107453,10,3,1,9,0
1178,1107472,1,10,6,7,8
1179,1107571,6,10,6,4,7
1180,1107577,5,2,7,3,10
1181,1107692,1,0,10,4,8
1182,1107710,9,10,10,7,5
1183,1107722,5,7,7,3,3
1184,1107896,6,7,7,6,2
1185,1108231,5,9,10,10,8
1186,1108232,4,4,0,10,10
1187,1108416,6,10,5,5,3
1188,1108804,7,0,8,1,8
1189,1108932,6,0,4,1,10
1190,1109063,3,9,10,0,3
1191,1109101,1,8,5,7,2
1192,1109227,5,4,2,10,3
1193,1109256,4,3,4,1,9
1194,1109271,1,2,7,8,6
1195,1109363,5,4,8,0,9
1196,1109384,6,2,7,7,0
1197,1109465,3,3,0,7,6
1198,1109639,5,7,2,5,10
1199,1109646,4,6,9,9,7
1200,1109690,6,2,2,9,5
1201,1109896,5,10,3,5,7
1202,1109906,9,2,6,10,10
1203,1109989,5,0,3,3,5
1204,1109990,3,6,9,4,9
1205,1110078,4,6,10,7,6
1206,1110085,1,3,5,10,8
1207,1110099,1,7,10,10,3
1208,1110151,1,8,6,0,6
1209,1110225,7,1,0,1,3
1210,1110239,5,0,9,9,10
1211,1110270,6,8,1,8,2
1212,1110296,4,5,6,5,4
1213,1110334,6,4,2,9,9
1214,1110429,4,2,8,3,9
1215,1110545,9,1,6,10,6
1216,1110547,6,10,4,8,6
1217,1110611,6,2,1,9,3
1218,1110679,5,9,2,8,10
1219,1110854,1,8,10,5,6
1220,1110876,5,0,1,7,9
1221,1110923,6,6,2,1,6
1222,1110927,5,2,0,7,5
1223,1110970,8,8,9,8,5
1224,1110990,1,8,7,9,3
1225,1111071,5,9,7,1,8
1226,1111100,1,4,0,6,7
1227,1111373,10,4,4,1,0
1228,1111418,4,1,9,0,3
1229,1111496,6,7,8,7,8
1230,1111686,4,0,5,6,8
1231,1111733,5,8,3,8,5
1232,1111799,1,3,7,6,2
1233,1111924,7,6,9,2,6
1234,1112070,5,3,2,10,1
1235,1112173,9,0,5,6,1
1236,1112280,4,8,8,9,6
1237,1112414,4,0,0,2,7
1238,1112723,5,0,9,3,6
1239,1112952,1,5,3,2,5
1240,1112970,1,7,1,10,3
1241,1112985,9,2,5,3,7
1242,1113050,10,4,7,3,2
1243,1113057,8,10,3,7,3
1244,1113151,1,9,5,9,9
1245,1113241,6,2,7,6,0
1246,1113443,1,8,9,9,1
1247,1113515,4,1,5,0,8
1248,1113528,5,9,3,10,4
1249,1113544,5,8,1,8,5
1250,1113569,4,3,4,5,4
1251,1113619,4,3,5,7,0
1252,1113655,6,3,3,3,9
1253,1113889,6,3,6,2,4
1254,1114052,3,2,4,3,8
1255,1114244,7,9,8,10,2
1256,1114270,6,7,7,5,8
1257,1114442,5,9,8,5,5
1258,1114510,1,9,6,7,3
1259,1114791,4,10,7,8,10
1260,1114862,3,6,8,6,6
1261,1114958,3,10,8,3,7
1262,1114973,5,2,7,1,5
1263,1115136,3,7,4,5,5
1264,1115225,10,7,6,5,1
1265,1115260,5,1,3,5,0
1266,1115413,5,2,8,4,5
1267,1115433,5,5,2,4,1
1268,1115597,3,1,0,8,3
1269,1115624,1,8,10,2,1
1270,1115732,1,1,6,9,2
1271,1115741,10,8,4,5,10
1272,1115758,1,0,7,0,0
1273,1115842,10,0,1,9,6
1274,1115924,1,10,6,10,0
1275,1115998,5,8,0,0,1
1276,1116007,4,8,0,0,5
1277,1116088,6,9,6,5,6
1278,1116135,10,4,5,9,3
1279,1116157,5,6,10,4,9
1280,1116191,3,6,10,9,3
1281,1116215,1,7,0,6,5
1282,1116263,3,7,0,0,7
1283,1116264,3,4,1,10,1
1284,1116298,4,5,5,3,1
1285,1116363,9,5,3,1,3
1286,1116469,5,0,2,0,10
1287,1116473,5,0,10,0,3
1288,1116509,1,0,5,0,9
1289,1116559,1,5,6,2,2
1290,1117205,3,7,6,10,7
1291,1117309,1,8,1,5,6
1292,1117513,3,1,1,2,10
1293,1117548,5,2,7,9,0
1294,1117596,8,2,1,9,4
1295,1117758,6,8,6,1,8
1296,1117821,5,10,10,9,4
1297,1117951,4,5,0,6,5
1298,1117963,1,2,4,9,3
1299,1118115,4,1,5,3,1
1300,1118167,5,6,5,1,3
1301,1118299,10,9,4,10,4
1302,1118344,1,7,0,1,2
1303,1118396,3,8,3,8,4
1304,1118409,5,2,8,8,4
1305,1118436,8,8,1,3,5
1306,1118569,3,4,10,10,8
1307,1118603,4,6,1,3,9
1308,1118624,9,8,9,2,9
1309,1118738,6,1,5,8,0
1310,1118785,1,9,4,3,4
1311,1118906,1,8,10,10,4
1312,1119066,7,8,6,7,2
1313,1119069,6,6,6,7,2
1314,1119160,1,0,5,9,2
1315,1119207,3,4,5,9,4
1316,1119258,3,9,9,5,4
1317,1119339,5,5,10,4,1
1318,1119398,3,6,4,10,4
1319,1119675,5,4,0,2,10
1320,1119795,9,8,9,9,3
1321,1119860,6,1,7,6,7
1322,1119986,5,7,10,4,10
1323,1120025,5,1,1,6,3
1324,1120175,5,0,1,4,10
1325,1120201,6,9,6,9,6
1326,1120227,9,2,2,0,7
1327,1120256,5,1,9,4,7
1328,1120345,5,0,8,6,4
1329,1120360,1,8,7,6,10
1330,1120597,4,6,3,0,6
1331,1120699,10,5,8,5,10
1332,1121026,5,7,4,10,4
1333,1121042,1,0,4,1,9
1334,1121295,7,2,6,5,1
1335,1121316,5,10,3,5,8
1336,1121427,4,10,3,3,0
1337,1121438,5,9,7,2,9
1338,1121524,5,10,8,4,1
1339,1121616,5,0,10,2,0
1340,1121629,1,4,0,10,7
1341,1121657,1,7,1,3,3
1342,1121688,1,3,6,6,9
1343,1121748,9,0,10,3,3
1344,1121752,5,7,9,10,5
1345,1121923,5,0,0,5,6
1346,1121970,4,5,9,0,3
1347,1122201,4,8,9,4,2
1348,1122228,6,0,10,6,6
1349,1122382,1,6,5,3,9
1350,1122538,1,0,3,4,3
1351,1122704,10,5,9,0,4
1352,1122765,7,6,4,8,3
1353,1122778,1,9,7,2,7
1354,1122859,9,2,5,1,0
1355,1122952,5,8,3,0,6
1356,1122965,5,1,9,1,2
1357,1122975,5,10,8,0,0
1358,1123200,1,8,3,2,4
1359,1123236,10,2,5,5,5
1360,1123257,5,10,10,5,6
1361,1123312,9,2,5,8,2
1362,1123363,6,9,3,5,1
1363,1123391,6,9,10,10,10
1364,1123438,1,1,10,6,0
1365,1123470,1,1,3,5,3
1366,1123570,4,1,0,2,3
1367,1123729,4,3,10,7,9
1368,1123830,7,4,2,10,3
1369,1123929,4,1,3,8,9
1370,1124075,1,4,2,4,8
1371,1124106,7,0,0,3,2
1372,1124174,3,3,8,0,8
1373,1124198,4,2,4,1,7
1374,1124245,3,6,3,4,5
1375,1124289,1,9,10,10,7
1376,1124478,4,4,2,0,5
1377,1124616,5,4,3,5,5
1378,1124651,5,0,3,2,6
1379,1124728,10,8,4,7,5
1380,1124938,1,9,6,2,0
1381,1124956,1,8,2,9,9
1382,1125041,10,2,7,7,5
1383,1125185,6,4,1,3,5
1384,1125202,1,7,10,1,3
1385,1125308,1,0,10,6,2
1386,1125331,1,4,0,7,0
1387,1125353,1,10,1,4,1
1388,1125429,5,5,6,2,0
1389,1125453,1,1,9,0,10
1390,1125609,7,6,6,0,9
1391,1125710,5,2,5,0,2
1392,1125719,8,6,6,2,9
1393,1125891,4,6,3,10,3
1394,1125944,7,1,1,1,7
1395,1126393,5,1,8,1,2
1396,1126480,1,6,3,7,10
1397,1126637,5,2,4,3,1
1398,1126671,1,6,1,6,6
1399,1126690,1,7,7,4,9
1400,1126738,3,8,10,9,5
1401,1127019,5,2,9,10,6
1402,1127201,5,4,9,7,5
1403,1127290,6,6,10,5,2
1404,1127541,3,0,9,0,2
1405,1127564,1,6,8,8,5
1406,1127576,4,10,7,9,8
1407,1127616,5,0,7,5,7
1408,1127669,4,5,10,7,6
1409,1127683,5,7,1,4,2
1410,1127716,3,7,9,6,0
1411,1127718,6,3,6,0,7
1412,1127784,4,1,4,6,7
1413,1128049,3,8,1,2,10
1414,1128385,6,6,4,0,3
1415,1128398,7,0,4,8,9
1416,1128599,1,4,9,7,6
1417,1128625,6,4,9,5,7
1418,1128692,1,9,6,8,1
1419,1128820,10,2,6,1,3
1420,1128871,5,1,8,7,1
1421,1129116,6,6,8,9,1
1422,1129148,6,2,5,0,3
1423,1129267,9,1,6,9,5
1424,1129517,5,10,4,5,4
1425,1129683,10,6,10,3,9
1426,1129709,5,8,6,6,10
1427,1129893,6,10,2,6,3
1428,1129962,1,5,0,10,2
1429,1130422,1,10,3,10,6
1430,1130432,6,7,1,6,9
1431,1130444,10,3,4,4,1
1432,1130560,5,2,0,2,10
1433,1130663,5,3,10,1,3
1434,1130749,1,4,4,10,5
1435,1130865,5,10,3,7,3
1436,1130916,4,7,6,1,4
1437,1130920,9,5,8,1,0
1438,1130922,1,9,7,9,5
1439,1130979,1,1,6,2,9
1440,1131052,5,5,6,3,4
1441,1131077,1,1,2,3,5
1442,1131126,1,2,9,8,3
1443,1131234,1,6,7,4,2
1444,1131311,4,9,0,8,5
1445,1131353,5,4,10,2,1
1446,1131446,5,10,1,7,3
1447,1131490,6,0,8,6,1
1448,1132110,3,1,1,0,1
1449,1132113,6,1,1,10,7
1450,1132216,9,1,2,3,2
1451,1132321,6,6,5,9,7
1452,1132371,5,2,2,9,0
1453,1132422,4,0,4,0,8
1454,1132603,1,7,7,0,0
1455,1132614,5,1,2,6,2
1456,1132621,5,3,6,7,7
1457,1132723,5,8,1,6,4
1458,1132891,4,3,5,4,0
1459,1132950,5,7,1,1,4
1460,1133193,1,1,10,9,3
1461,1133416,7,1,10,5,7
1462,1133422,1,10,9,8,5
1463,1133594,1,2,9,2,2
1464,1133630,5,2,7,10,5
1465,1133742,4,7,0,2,3
1466,1133750,5,4,9,10,9
1467,1133830,6,0,1,10,2
1468,1133860,7,1,1,1,9
1469,1133904,1,0,3,7,10
1470,1134018,5,6,3,2,5
1471,1134045,3,7,5,10,6
1472,1134159,8,10,6,2,4
1473,1134189,5,5,4,8,10
1474,1134201,4,2,4,0,4
1475,1134214,3,8,6,8,7
1476,1134246,6,0,0,0,3
1477,1134258,5,4,6,2,9
1478,1134288,4,0,10,4,0
1479,1134437,1,3,9,8,0
1480,1134525,4,4,0,9,9
1481,1134705,3,6,5,7,6
1482,1134707,3,3,10,2,2
1483,1134778,3,5,9,6,8
1484,1134809,6,0,6,2,4
1485,1134810,7,2,2,9,3
1486,1134879,4,7,3,4,6
1487,1134905,4,9,10,0,5
1488,1135064,1,9,1,8,1
1489,1135390,6,8,8,0,10
1490,1135395,6,8,2,2,5
1491,1135483,5,2,5,7,8
1492,1135486,4,9,5,2,3
1493,1135680,6,9,7,5,1
1494,1135757,6,7,9,1,4
1495,1135985,5,5,5,8,9
1496,1136024,5,8,6,7,7
1497,1136084,1,6,4,5,1
1498,1136441,5,1,2,3,8
1499,1136517,1,2,10,3,4
1500,1136530,10,9,10,4,9
1501,1136554,9,3,8,10,2
1502,1136599,4,0,3,6,4
1503,1136610,4,7,0,7,6
1504,1136669,9,9,7,5,5
1505,1136672,1,1,2,1,0
1506,1136722,1,8,3,0,9
1507,1136817,7,9,3,9,7
1508,1136822,1,5,0,9,2
1509,1136902,4,10,6,5,5
1510,1136965,5,0,6,9,6
1511,1137014,7,8,3,0,3
1512,1137155,1,4,5,8,9
1513,1137196,1,10,2,6,1
1514,1137414,1,1,5,1,5
1515,1137475,1,5,6,0,10
1516,1137573,1,5,3,1,1
1517,1137644,1,7,3,6,9
1518,1137670,3,8,1,4,0
1519,1137785,6,4,8,6,0
1520,1137805,6,7,2,7,9
1521,1137812,1,1,6,4,10
1522,1137940,5,8,8,3,4
1523,1138233,9,5,3,0,6
1524,1138242,6,9,9,1,10
1525,1138310,5,1,3,9,3
1526,1138472,5,5,10,6,9
1527,1138546,1,6,2,9,2
1528,1138567,8,8,2,8,6
1529,1138852,7,8,2,2,5
1530,1138923,6,0,5,3,6
1531,1139083,5,6,4,1,1
1532,1139094,6,5,1,3,10
1533,1139214,5,7,5,3,6
1534,1139248,5,1,1,5,0
1535,1139368,8,2,1,0,1
1536,1139453,1,8,2,6,7
1537,1139539,1,5,5,10,10
1538,1139637,1,3,10,0,0
1539,1139699,5,8,7,9,0
1540,1139952,5,4,8,9,4
1541,1140320,4,4,4,2,1
1542,1140411,4,10,9,2,6
1543,1140425,4,8,4,8,10
1544,1140531,6,7,7,4,0
1545,1140549,7,2,5,8,8
1546,1140582,3,5,5,5,10
1547,1140621,1,7,3,5,8
1548,1140892,4,0,10,6,7
1549,1140995,5,6,4,4,0
1550,1141059,4,6,2,1,2
1551,1141397,10,1,5,7,10
1552,1141558,1,7,2,6,5
1553,1141640,9,3,6,6,2
1554,1141660,5,2,2,9,9
1555,1141740,9,1,8,6,1
1556,1141898,6,2,7,0,0
1557,1141993,1,1,10,3,7
1558,1142095,6,5,2,8,0
1559,1142119,6,7,1,0,9
1560,1142156,6,7,2,3,2
1561,1142169,5,7,9,8,10
1562,1142226,5,7,5,5,1
1563,1142266,5,1,2,0,8
1564,1142295,5,8,10,3,3
1565,1142672,3,6,4,3,1
1566,1142727,3,6,4,6,6
1567,1142739,1,5,8,10,9
1568,1143019,4,10,7,0,2
1569,1143223,5,4,7,6,4
1570,1143246,1,3,10,10,0
1571,1143315,7,9,10,10,3
1572,1143410,3,4,7,7,5
1573,1143552,1,9,2,0,2
1574,1143560,5,3,10,5,2
1575,1143561,5,3,0,5,4
1576,1143689,1,0,9,9,1
1577,1143743,5,2,7,6,1
1578,1144060,1,8,1,7,8
1579,1144091,1,3,6,2,9
1580,1144328,1,10,10,7,3
1581,1144331,6,10,7,2,2
1582,1144372,5,8,2,4,3
1583,1144423,5,5,3,3,1
1584,1144442,1,10,1,2,3
1585,1144583,5,4,0,5,8
1586,1144598,10,5,0,2,7
1587,1144624,1,3,9,3,10
1588,1144641,1,4,5,6,3
1589,1144656,1,9,6,5,3
1590,1144829,1,6,6,2,0
1591,1144835,5,1,6,0,6
1592,1144853,5,3,2,5,4
1593,1144978,1,8,3,3,4
1594,1145148,5,0,7,0,1
1595,1145182,6,0,8,8,10
1596,1145198,1,7,8,8,5
1597,1145421,5,7,10,5,4
1598,1145424,4,2,10,9,7
1599,1145438,4,10,3,10,4
1600,1145464,10,9,5,8,7
1601,1145559,5,4,6,7,1
1602,1145562,3,8,3,0,7
1603,1145565,5,8,8,6,10
1604,1145633,4,3,9,7,8
1605,1145732,1,4,1,0,8
1606,1145977,5,6,6,4,3
1607,1146050,4,1,2,8,7
1608,1146292,3,7,2,2,7
1609,1146376,4,10,6,6,10
1610,1146400,5,0,2,9,3
1611,1146531,1,9,0,5,1
1612,1146621,8,5,2,3,5
1613,1146630,5,7,8,4,8
1614,1146724,4,0,0,7,0
1615,1146878,3,0,5,1,0
1616,1146908,5,8,1,6,5
1617,1146928,6,3,1,6,9
1618,1146992,4,6,2,6,1
1619,1147192,9,5,8,7,8
1620,1147709,8,5,7,3,6
1621,1147765,9,1,7,3,3
1622,1147864,3,10,8,0,9
1623,1147954,1,4,5,6,2
1624,1148000,4,7,4,4,6
1625,1148361,5,0,1,5,7
1626,1148366,1,3,9,4,1
1627,1148600,6,10,6,10,5
1628,1148783,5,5,2,0,1
1629,1148995,3,6,9,1,8
1630,1149238,1,2,3,10,5
1631,1149248,5,5,8,8,7
1632,1149316,5,7,8,6,0
1633,1149386,5,7,7,0,8
1634,1149394,8,3,0,6,1
1635,1149431,10,0,6,4,3
1636,1149736,1,7,5,1,3
1637,1150075,4,7,8,9,8
1638,1150114,6,9,10,0,6
1639,1150292,6,9,7,0,2
1640,1150330,5,5,10,3,1
1641,1150414,4,7,8,6,6
1642,1150432,8,2,3,4,3
1643,1150510,1,9,5,1,6
1644,1150549,4,6,4,6,8
1645,1150635,3,4,5,3,6
1646,1150659,1,6,7,10,0
1647,1150735,5,2,4,2,6
1648,1150799,4,5,0,8,0
1649,1150897,5,5,3,4,4
1650,1150934,6,2,6,9,6
1651,1150952,5,1,0,8,6
1652,1151017,6,5,9,5,10
1653,1151081,5,10,5,1,3
1654,1151119,3,0,6,6,9
1655,1151247,5,3,9,5,4
1656,1151368,1,7,1,4,9
1657,1151441,5,6,8,9,8
1658,1151490,8,3,6,6,7
1659,1151506,10,9,9,2,5
1660,1151608,5,0,5,7,2
1661,1151631,5,10,1,3,8
1662,1151663,4,7,1,7,10
1663,1151728,7,7,8,3,10
1664,1151765,5,7,9,2,1
1665,1151829,10,7,3,4,3
1666,1152028,1,0,3,10,0
1667,1152053,6,9,6,3,1
1668,1152075,6,7,5,7,1
1669,1152109,4,2,2,5,1
1670,1152170,5,8,1,2,3
1671,1152261,3,6,1,9,6
1672,1152354,8,10,0,9,1
1673,1152581,1,10,4,3,8
1674,1152590,4,10,3,8,3
1675,1152598,8,10,8,2,3
1676,1152708,5,6,4,7,10
1677,1153116,5,7,1,4,10
1678,1153169,5,6,0,5,6
1679,1153232,1,7,1,10,3
1680,1153320,4,7,3,9,10
1681,1153330,5,4,10,5,9
1682,1153371,9,10,3,4,10
1683,1153428,5,7,4,7,7
1684,1153567,5,4,6,4,3
1685,1153726,5,1,0,10,3
1686,1153928,3,1,9,5,4
1687,1153937,5,8,3,1,0
1688,1154005,1,0,0,3,7
1689,1154034,6,6,6,9,1
1690,1154131,1,10,0,6,9
1691,1154246,1,2,5,10,0
1692,1154328,4,6,5,3,8
1693,1154379,6,5,4,4,2
1694,1154600,1,7,1,4,4
1695,1154619,1,10,2,10,10
1696,1154643,1,4,6,4,8
1697,1154669,1,7,3,10,8
1698,1154676,6,1,10,1,2
1699,1154690,1,5,9,9,5
