Age,Income,Expences,Gender,Company,Loan
41,2137000,1453160,M,Rank 1,Accepted
46,2751000,1925700,M,Rank 1,Accepted
57,2673000,1737450,M,Rank 1,Accepted
28,711000,590130,M,Rank 2,Accepted
36,1350000,1053000,M,Rank 2,Accepted
30,1041000,853620,M,Rank 2,Accepted
30,734000,623900,M,Rank 2,Accepted
29,713000,606050,M,Rank 2,Accepted
59,3052000,2014320,M,Rank 1,Accepted
50,3005000,1953250,M,Rank 3,Accepted
45,2895000,1939650,M,Rank 1,Accepted
41,1931000,1351700,M,Rank 2,Accepted
56,3340000,2204400,M,Rank 2,Accepted
32,1359000,1046430,M,Rank 2,Accepted
53,2933000,1818460,M,Rank 1,Accepted
43,2222000,1422080,M,Rank 1,Accepted
40,2066000,1322240,M,Rank 1,Accepted
51,3079000,2216880,M,Rank 1,Accepted
45,2674000,1711360,M,Rank 2,Accepted
29,1012000,819720,M,Rank 2,Accepted
57,2780000,1973800,M,Rank 1,Accepted
46,2533000,1646450,M,Rank 1,Accepted
37,1723000,1361170,M,Rank 1,Accepted
52,3082000,2249860,M,Rank 1,Accepted
25,383000,314060,M,Rank 2,Accepted
55,3169000,1964780,M,Rank 3,Accepted
37,1269000,1002510,M,Rank 2,Accepted
27,1037000,860710,M,Rank 2,Accepted
28,922000,746820,M,Rank 2,Accepted
28,1021000,837220,M,Rank 2,Accepted
39,2008000,1445760,M,Rank 2,Accepted
31,846000,693720,M,Rank 2,Accepted
35,1681000,1311180,M,Rank 2,Accepted
56,3203000,2178040,M,Rank 2,Accepted
25,624000,530400,M,Rank 3,Accepted
44,2587000,1629810,M,Rank 1,Accepted
27,797000,669480,M,Rank 3,Accepted
51,3126000,2313240,M,Rank 1,Accepted
37,1530000,1178100,M,Rank 2,Accepted
28,1067000,885610,M,Rank 2,Accepted
59,2788000,1700680,M,Rank 2,Accepted
55,3035000,2003100,M,Rank 1,Accepted
47,2692000,1884400,M,Rank 2,Accepted
26,972000,816480,M,Rank 3,Accepted
49,2531000,1543910,M,Rank 1,Accepted
54,2956000,1891840,M,Rank 1,Accepted
42,1834000,1137080,M,Rank 1,Accepted
32,1585000,1236300,M,Rank 1,Accepted
49,2879000,1957720,M,Rank 1,Accepted
59,3095000,2259350,M,Rank 1,Accepted
58,2774000,1719880,M,Rank 1,Accepted
58,3201000,2016630,M,Rank 1,Accepted
46,2640000,1795200,M,Rank 2,Accepted
31,929000,761780,M,Rank 2,Accepted
34,1199000,935220,M,Rank 2,Accepted
34,1174000,915720,M,Rank 2,Accepted
41,1836000,1303560,M,Rank 3,Accepted
60,2920000,2160800,M,Rank 1,Accepted
28,910000,773500,M,Rank 2,Accepted
59,3193000,1979660,M,Rank 2,Accepted
36,1198000,946420,M,Rank 2,Accepted
47,2526000,1869240,M,Rank 2,Accepted
29,1067000,874940,M,Rank 2,Accepted
46,2853000,2054160,M,Rank 1,Accepted
44,2513000,1733970,M,Rank 1,Accepted
31,911000,747020,M,Rank 3,Accepted
37,1400000,1064000,M,Rank 2,Accepted
37,1452000,1132560,M,Rank 2,Accepted
55,3394000,2138220,M,Rank 1,Accepted
38,1999000,1299350,M,Rank 1,Accepted
54,3389000,2507860,M,Rank 2,Accepted
41,2131000,1470390,M,Rank 1,Accepted
35,1437000,1092120,M,Rank 3,Accepted
29,951000,808350,M,Rank 2,Accepted
41,1915000,1321350,M,Rank 2,Accepted
33,1623000,1249710,M,Rank 3,Accepted
25,691000,587350,M,Rank 3,Accepted
26,914000,758620,M,Rank 2,Accepted
58,2889000,1993410,M,Rank 1,Accepted
33,1532000,1164320,M,Rank 3,Accepted
35,1420000,1121800,M,Rank 2,Accepted
40,2013000,1469490,M,Rank 1,Accepted
40,1873000,1386020,M,Rank 1,Accepted
40,1913000,1224320,M,Rank 1,Accepted
26,708000,594720,M,Rank 2,Accepted
56,3282000,2100480,M,Rank 1,Accepted
28,1076000,903840,M,Rank 2,Accepted
33,1282000,974320,M,Rank 2,Accepted
44,2860000,1887600,M,Rank 1,Accepted
53,3147000,1982610,M,Rank 3,Accepted
29,892000,749280,M,Rank 2,Accepted
59,2780000,1723600,M,Rank 2,Accepted
33,1780000,1370600,M,Rank 1,Accepted
27,937000,777710,M,Rank 2,Accepted
52,3093000,1917660,M,Rank 3,Accepted
25,686000,562520,M,Rank 2,Accepted
49,2576000,1674400,M,Rank 2,Accepted
48,2579000,1650560,M,Rank 1,Accepted
55,3246000,2174820,M,Rank 1,Accepted
55,3135000,2351250,M,Rank 1,Accepted
29,1067000,885610,M,Rank 2,Accepted
35,1697000,1340630,M,Rank 2,Accepted
50,2969000,2018920,M,Rank 3,Accepted
44,2744000,1728720,M,Rank 1,Accepted
46,2702000,1729280,M,Rank 1,Accepted
51,3294000,2404620,M,Rank 3,Accepted
56,3080000,2186800,M,Rank 1,Accepted
47,2765000,1714300,M,Rank 3,Accepted
35,1490000,1147300,M,Rank 2,Accepted
26,1046000,857720,M,Rank 2,Accepted
35,1359000,1073610,M,Rank 2,Accepted
39,1902000,1388460,M,Rank 2,Accepted
39,2184000,1616160,M,Rank 1,Accepted
52,3094000,1949220,M,Rank 1,Accepted
32,1686000,1331940,M,Rank 1,Accepted
42,2131000,1385150,M,Rank 1,Accepted
46,2621000,1913330,M,Rank 1,Accepted
51,3185000,2102100,M,Rank 1,Accepted
38,2393000,1627240,M,Rank 1,Accepted
34,1460000,1138800,M,Rank 2,Accepted
42,2225000,1557500,M,Rank 1,Accepted
30,988000,839800,M,Rank 2,Accepted
41,2067000,1405560,M,Rank 1,Accepted
39,2120000,1590000,M,Rank 1,Accepted
38,1918000,1169980,M,Rank 3,Accepted
57,2861000,2088530,M,Rank 1,Accepted
25,342000,277020,M,Rank 2,Accepted
31,794000,643140,M,Rank 2,Accepted
26,803000,666490,M,Rank 2,Accepted
42,1942000,1301140,M,Rank 1,Accepted
29,998000,828340,M,Rank 2,Accepted
55,2936000,1908400,M,Rank 1,Accepted
42,1960000,1313200,M,Rank 1,Accepted
43,2151000,1333620,M,Rank 2,Accepted
42,2095000,1403650,M,Rank 1,Accepted
61,2949000,1798890,M,Rank 3,Accepted
47,2740000,1890600,M,Rank 3,Accepted
42,1908000,1163880,M,Rank 1,Accepted
48,2783000,1781120,M,Rank 1,Accepted
34,1395000,1074150,M,Rank 2,Accepted
53,3077000,1969280,M,Rank 1,Accepted
55,3007000,1894410,M,Rank 1,Accepted
26,833000,691390,M,Rank 2,Accepted
40,1913000,1205190,M,Rank 1,Accepted
35,1660000,1261600,M,Rank 1,Accepted
49,2521000,1764700,M,Rank 1,Accepted
39,2473000,1780560,M,Rank 2,Accepted
39,1998000,1238760,M,Rank 1,Accepted
59,2769000,1744470,M,Rank 1,Accepted
49,2545000,1883300,M,Rank 1,Accepted
51,2991000,1824510,M,Rank 3,Accepted
38,2238000,1566600,M,Rank 1,Accepted
27,1058000,867560,M,Rank 2,Accepted
58,2666000,1839540,M,Rank 1,Accepted
37,1336000,1055440,M,Rank 2,Accepted
28,705000,578100,M,Rank 3,Accepted
57,3024000,2056320,M,Rank 1,Accepted
39,1930000,1351000,M,Rank 1,Accepted
50,2998000,1918720,M,Rank 1,Accepted
28,1055000,865100,M,Rank 2,Accepted
44,2677000,1820360,M,Rank 3,Accepted
60,2630000,1735800,M,Rank 1,Accepted
43,2473000,1830020,M,Rank 2,Accepted
28,1012000,860200,M,Rank 2,Accepted
55,2937000,2055900,M,Rank 1,Accepted
49,2505000,1753500,M,Rank 1,Accepted
41,2463000,1847250,M,Rank 1,Accepted
47,2789000,1812850,M,Rank 1,Accepted
33,1738000,1373020,M,Rank 1,Accepted
44,2579000,1882670,M,Rank 1,Accepted
31,962000,808080,M,Rank 2,Accepted
32,1690000,1301300,M,Rank 1,Accepted
43,2137000,1324940,M,Rank 1,Accepted
49,2624000,1810560,M,Rank 2,Accepted
26,707000,600950,M,Rank 2,Accepted
35,1451000,1102760,M,Rank 2,Accepted
57,3392000,2306560,M,Rank 1,Accepted
41,2168000,1517600,M,Rank 1,Accepted
39,2253000,1577100,M,Rank 1,Accepted
26,1058000,856980,M,Rank 2,Accepted
57,2877000,1754970,M,Rank 1,Accepted
59,2906000,2063260,M,Rank 1,Accepted
56,3153000,2175570,M,Rank 1,Accepted
59,3202000,2273420,M,Rank 1,Accepted
49,2661000,1676430,M,Rank 3,Accepted
35,1795000,1400100,M,Rank 1,Accepted
43,2108000,1306960,M,Rank 2,Accepted
53,3082000,1972480,M,Rank 1,Accepted
50,3064000,2175440,M,Rank 1,Accepted
53,3092000,2040720,M,Rank 1,Accepted
46,2691000,1937520,M,Rank 1,Accepted
48,2592000,1710720,M,Rank 1,Accepted
26,812000,690200,M,Rank 2,Accepted
54,3391000,2305880,M,Rank 1,Accepted
35,1796000,1364960,M,Rank 1,Accepted
47,2617000,1858070,M,Rank 3,Accepted
50,2975000,2082500,M,Rank 2,Accepted
29,725000,609000,M,Rank 2,Accepted
57,3189000,2264190,M,Rank 1,Accepted
25,311000,251910,M,Rank 2,Accepted
52,2975000,1874250,M,Rank 2,Accepted
33,1647000,1301130,M,Rank 2,Accepted
43,1950000,1404000,M,Rank 2,Accepted
36,1226000,968540,M,Rank 2,Accepted
36,1199000,923230,M,Rank 3,Accepted
32,1561000,1233190,M,Rank 1,Accepted
25,401000,324810,M,Rank 2,Accepted
54,3080000,2125200,M,Rank 1,Accepted
45,2726000,1826420,M,Rank 2,Accepted
26,901000,765850,M,Rank 2,Accepted
56,3039000,2005740,M,Rank 2,Accepted
60,2855000,1827200,M,Rank 2,Accepted
48,2847000,2135250,M,Rank 3,Accepted
54,3224000,2321280,M,Rank 1,Accepted
30,902000,730620,M,Rank 2,Accepted
61,3198000,2334540,M,Rank 2,Accepted
32,1253000,989870,M,Rank 2,Accepted
59,2862000,1774440,M,Rank 3,Accepted
25,439000,355590,M,Rank 2,Accepted
29,843000,691260,M,Rank 2,Accepted
51,3109000,1989760,M,Rank 2,Accepted
53,3153000,2175570,M,Rank 1,Accepted
53,3184000,1974080,M,Rank 1,Accepted
51,3070000,2179700,M,Rank 3,Accepted
43,2374000,1756760,M,Rank 1,Accepted
37,1504000,1173120,M,Rank 2,Accepted
47,2659000,1781530,M,Rank 2,Accepted
36,1394000,1073380,M,Rank 2,Accepted
61,3336000,2168400,M,Rank 1,Accepted
56,3123000,2154870,M,Rank 1,Accepted
32,1305000,1004850,M,Rank 3,Accepted
53,3230000,2325600,M,Rank 2,Accepted
38,1852000,1389000,M,Rank 1,Accepted
47,2872000,1952960,M,Rank 1,Accepted
58,2884000,2163000,M,Rank 2,Accepted
59,3229000,2228010,M,Rank 1,Accepted
30,764000,649400,M,Rank 2,Accepted
37,1121000,863170,M,Rank 2,Accepted
51,3312000,2152800,M,Rank 1,Accepted
34,1489000,1161420,M,Rank 2,Accepted
32,1150000,908500,M,Rank 2,Accepted
57,3395000,2410450,M,Rank 2,Accepted
57,2775000,1970250,M,Rank 2,Accepted
51,3281000,2329510,M,Rank 1,Accepted
58,3116000,2243520,M,Rank 2,Accepted
32,1781000,1371370,M,Rank 1,Accepted
57,2874000,2011800,M,Rank 2,Accepted
44,2644000,1877240,M,Rank 1,Accepted
32,1299000,1000230,M,Rank 2,Accepted
30,719000,582390,M,Rank 2,Accepted
47,2651000,1882210,M,Rank 2,Accepted
51,3253000,2407220,M,Rank 1,Accepted
49,2710000,1734400,M,Rank 2,Accepted
25,362000,307700,M,Rank 2,Accepted
31,1036000,839160,M,Rank 2,Accepted
36,1275000,969000,M,Rank 2,Accepted
52,3091000,2132790,M,Rank 1,Accepted
43,1853000,1148860,M,Rank 1,Accepted
47,2554000,1660100,M,Rank 1,Accepted
46,2688000,1800960,M,Rank 1,Accepted
25,326000,273840,M,Rank 2,Accepted
37,1144000,903760,M,Rank 2,Accepted
51,3012000,2168640,M,Rank 3,Accepted
40,2092000,1506240,M,Rank 1,Accepted
27,716000,608600,M,Rank 2,Accepted
32,1567000,1206590,M,Rank 1,Accepted
48,2550000,1810500,M,Rank 1,Accepted
38,1833000,1118130,M,Rank 3,Accepted
52,3349000,2478260,M,Rank 1,Accepted
37,1602000,1217520,M,Rank 1,Accepted
26,739000,613370,M,Rank 2,Accepted
56,2923000,2075330,M,Rank 2,Accepted
55,2925000,1901250,M,Rank 3,Accepted
27,844000,683640,M,Rank 2,Accepted
49,2750000,1842500,M,Rank 2,Accepted
32,1442000,1095920,M,Rank 2,Accepted
29,724000,600920,M,Rank 2,Accepted
43,1801000,1278710,M,Rank 2,Accepted
31,800000,680000,M,Rank 2,Accepted
30,1008000,836640,M,Rank 2,Accepted
48,2678000,1767480,M,Rank 1,Accepted
54,3257000,1986770,M,Rank 1,Accepted
54,3298000,2308600,M,Rank 2,Accepted
49,2819000,1719590,M,Rank 3,Accepted
49,2578000,1830380,M,Rank 2,Accepted
60,2866000,2034860,M,Rank 1,Accepted
51,3002000,2191460,M,Rank 3,Accepted
39,2284000,1438920,M,Rank 1,Accepted
55,3140000,1978200,M,Rank 1,Accepted
49,2695000,1940400,M,Rank 3,Accepted
58,2856000,1913520,M,Rank 3,Accepted
41,2433000,1605780,M,Rank 1,Accepted
59,2756000,2011880,M,Rank 2,Accepted
53,3186000,2198340,M,Rank 2,Accepted
50,3349000,2277320,M,Rank 1,Accepted
35,1264000,985920,M,Rank 2,Accepted
36,1506000,1159620,M,Rank 2,Accepted
40,1847000,1237490,M,Rank 3,Accepted
46,2537000,1725160,M,Rank 1,Accepted
60,3002000,2071380,M,Rank 3,Accepted
34,1418000,1120220,M,Rank 2,Accepted
29,906000,761040,M,Rank 2,Accepted
43,2488000,1666960,M,Rank 1,Accepted
35,1745000,1361100,M,Rank 1,Accepted
34,1478000,1152840,M,Rank 2,Accepted
54,2996000,2157120,M,Rank 3,Accepted
41,2401000,1800750,M,Rank 1,Accepted
52,3270000,2289000,M,Rank 1,Accepted
57,2927000,1785470,M,Rank 3,Accepted
40,1945000,1225350,M,Rank 2,Accepted
50,3285000,2069550,M,Rank 1,Accepted
49,2638000,1846600,M,Rank 1,Accepted
47,2641000,1743060,M,Rank 1,Accepted
55,3070000,2271800,M,Rank 2,Accepted
55,3302000,2344420,M,Rank 1,Accepted
41,2416000,1497920,M,Rank 1,Accepted
61,3023000,1934720,M,Rank 1,Accepted
57,2953000,2126160,M,Rank 1,Accepted
49,2713000,1980490,M,Rank 1,Accepted
48,2693000,1858170,M,Rank 1,Accepted
50,3289000,2039180,M,Rank 1,Accepted
38,2437000,1754640,M,Rank 1,Accepted
28,921000,764430,M,Rank 2,Accepted
46,2875000,1983750,M,Rank 1,Accepted
33,1668000,1301040,M,Rank 2,Accepted
44,2653000,1936690,M,Rank 2,Accepted
41,2188000,1444080,M,Rank 1,Accepted
30,746000,626640,M,Rank 2,Accepted
47,2655000,1938150,M,Rank 1,Accepted
56,3255000,2148300,M,Rank 1,Accepted
31,853000,716520,M,Rank 2,Accepted
43,2058000,1358280,M,Rank 3,Accepted
26,970000,805100,M,Rank 2,Accepted
59,2875000,1955000,M,Rank 2,Accepted
29,898000,754320,M,Rank 2,Accepted
55,2977000,2113670,M,Rank 1,Accepted
40,2307000,1545690,M,Rank 2,Accepted
41,1862000,1191680,M,Rank 1,Accepted
34,1701000,1292760,M,Rank 2,Accepted
48,2659000,1967660,M,Rank 1,Accepted
54,3097000,2167900,M,Rank 1,Accepted
57,2665000,1785550,M,Rank 1,Accepted
46,2507000,1779970,M,Rank 1,Accepted
40,1823000,1239640,M,Rank 3,Accepted
46,2508000,1655280,M,Rank 1,Accepted
48,2890000,1936300,M,Rank 1,Accepted
61,2693000,1696590,M,Rank 1,Accepted
25,630000,522900,M,Rank 2,Accepted
49,2678000,1767480,M,Rank 2,Accepted
56,3110000,1897100,M,Rank 1,Accepted
51,3220000,2382800,M,Rank 2,Accepted
38,2346000,1712580,M,Rank 1,Accepted
43,2427000,1480470,M,Rank 1,Accepted
45,2889000,1762290,M,Rank 1,Accepted
29,818000,662580,M,Rank 3,Accepted
55,3199000,2367260,M,Rank 1,Accepted
57,3301000,2277690,M,Rank 2,Accepted
40,1887000,1264290,M,Rank 1,Accepted
34,1369000,1067820,M,Rank 2,Accepted
26,796000,660680,M,Rank 2,Accepted
44,2844000,2019240,M,Rank 2,Accepted
54,2988000,2121480,M,Rank 3,Accepted
43,1996000,1397200,M,Rank 1,Accepted
50,3258000,1987380,M,Rank 1,Accepted
42,2406000,1636080,M,Rank 2,Accepted
32,1131000,893490,M,Rank 2,Accepted
52,2936000,1967120,M,Rank 1,Accepted
47,2737000,1833790,M,Rank 2,Accepted
36,1461000,1124970,M,Rank 2,Accepted
58,3194000,2076100,M,Rank 1,Accepted
26,857000,694170,M,Rank 2,Accepted
26,860000,705200,M,Rank 2,Accepted
29,711000,597240,M,Rank 2,Accepted
52,2984000,1879920,M,Rank 2,Accepted
26,1089000,914760,M,Rank 2,Accepted
56,3057000,1956480,M,Rank 1,Accepted
57,2647000,1905840,M,Rank 2,Accepted
37,1209000,930930,M,Rank 2,Accepted
46,2771000,1856570,M,Rank 2,Accepted
45,2773000,1885640,M,Rank 1,Accepted
57,2820000,2002200,M,Rank 1,Accepted
54,3345000,2441850,M,Rank 2,Accepted
39,2174000,1326140,M,Rank 1,Accepted
45,2782000,1919580,M,Rank 1,Accepted
61,3313000,2285970,M,Rank 2,Accepted
32,1569000,1239510,M,Rank 2,Accepted
28,806000,668980,M,Rank 2,Accepted
30,924000,766920,M,Rank 3,Accepted
47,2711000,1870590,M,Rank 3,Accepted
61,2668000,1627480,M,Rank 3,Accepted
49,2880000,1843200,M,Rank 1,Accepted
54,3243000,2043090,M,Rank 1,Accepted
44,2751000,1815660,M,Rank 3,Accepted
50,3147000,2297310,M,Rank 1,Accepted
35,1360000,1074400,M,Rank 2,Accepted
40,2049000,1536750,M,Rank 3,Accepted
32,1177000,918060,M,Rank 2,Accepted
44,2645000,1904400,M,Rank 1,Accepted
26,850000,722500,M,Rank 2,Accepted
28,1086000,923100,M,Rank 2,Accepted
42,2133000,1407780,M,Rank 3,Accepted
52,3277000,2392210,M,Rank 1,Accepted
29,937000,796450,M,Rank 2,Accepted
58,3116000,2181200,M,Rank 1,Accepted
33,1543000,1203540,M,Rank 2,Accepted
43,2000000,1440000,M,Rank 1,Accepted
53,3320000,2357200,M,Rank 1,Accepted
28,977000,820680,M,Rank 2,Accepted
26,824000,700400,M,Rank 2,Accepted
34,1580000,1232400,M,Rank 2,Accepted
47,2745000,1811700,M,Rank 3,Accepted
29,751000,638350,M,Rank 2,Accepted
31,882000,714420,M,Rank 2,Accepted
52,3341000,2205060,M,Rank 1,Accepted
55,3352000,2379920,M,Rank 2,Accepted
60,3157000,2178330,M,Rank 1,Accepted
39,2084000,1479640,M,Rank 1,Accepted
38,2163000,1427580,M,Rank 2,Accepted
57,3269000,2059470,M,Rank 3,Accepted
33,1148000,906920,M,Rank 3,Accepted
53,3153000,2175570,M,Rank 1,Accepted
31,817000,686280,M,Rank 3,Accepted
56,3031000,2182320,M,Rank 1,Accepted
55,3302000,2245360,M,Rank 2,Accepted
26,925000,777000,M,Rank 2,Accepted
60,3320000,2357200,M,Rank 1,Accepted
48,2670000,1628700,M,Rank 1,Accepted
32,1255000,953800,M,Rank 3,Accepted
50,3249000,2014380,M,Rank 1,Accepted
54,3045000,2131500,M,Rank 2,Accepted
40,2075000,1328000,M,Rank 1,Accepted
40,2298000,1677540,M,Rank 3,Accepted
51,2984000,1909760,M,Rank 2,Accepted
46,2823000,1919640,M,Rank 1,Accepted
48,2708000,1787280,M,Rank 2,Accepted
61,2674000,1925280,M,Rank 1,Accepted
32,1123000,853480,M,Rank 2,Accepted
37,1385000,1066450,M,Rank 2,Accepted
36,1347000,1023720,M,Rank 2,Accepted
56,2991000,2003970,M,Rank 1,Accepted
33,1558000,1199660,M,Rank 3,Accepted
39,1883000,1148630,M,Rank 2,Accepted
34,1614000,1226640,M,Rank 2,Accepted
51,2913000,2184750,M,Rank 2,Accepted
44,2502000,1576260,M,Rank 2,Accepted
50,3259000,2346480,M,Rank 3,Accepted
36,1367000,1052590,M,Rank 2,Accepted
50,2941000,1999880,M,Rank 1,Accepted
45,2522000,1588860,M,Rank 1,Accepted
60,2873000,1838720,M,Rank 2,Accepted
33,1350000,1039500,M,Rank 2,Accepted
40,2278000,1412360,M,Rank 2,Accepted
56,3239000,2299690,M,Rank 2,Accepted
54,3211000,2087150,M,Rank 3,Accepted
41,2262000,1538160,M,Rank 1,Accepted
25,614000,503480,M,Rank 2,Accepted
36,1604000,1251120,M,Rank 1,Accepted
32,1581000,1217370,M,Rank 1,Accepted
33,1735000,1318600,M,Rank 3,Accepted
42,2268000,1451520,M,Rank 2,Accepted
30,844000,700520,M,Rank 3,Accepted
31,967000,802610,M,Rank 2,Accepted
31,1081000,875610,M,Rank 2,Accepted
44,2616000,1648080,M,Rank 1,Accepted
33,1597000,1245660,M,Rank 1,Accepted
31,913000,739530,M,Rank 2,Accepted
46,2710000,2005400,M,Rank 1,Accepted
60,3174000,2158320,M,Rank 2,Accepted
55,3229000,1969690,M,Rank 1,Accepted
38,2355000,1766250,M,Rank 2,Accepted
41,2333000,1679760,M,Rank 1,Accepted
57,2784000,1698240,M,Rank 1,Accepted
44,2708000,1841440,M,Rank 3,Accepted
26,963000,789660,M,Rank 2,Accepted
26,773000,633860,M,Rank 2,Accepted
57,2746000,1675060,M,Rank 2,Accepted
43,2317000,1645070,M,Rank 2,Accepted
52,2955000,2186700,M,Rank 3,Accepted
39,1960000,1332800,M,Rank 2,Accepted
61,3139000,2228690,M,Rank 1,Accepted
58,2717000,1793220,M,Rank 1,Accepted
47,2800000,1876000,M,Rank 1,Accepted
35,1106000,840560,M,Rank 3,Accepted
33,1473000,1148940,M,Rank 2,Accepted
40,2022000,1294080,M,Rank 1,Accepted
53,3215000,2057600,M,Rank 1,Accepted
25,452000,379680,M,Rank 2,Accepted
45,2697000,1645170,M,Rank 1,Accepted
45,2728000,1964160,M,Rank 2,Accepted
51,3077000,1876970,M,Rank 2,Accepted
56,3261000,2413140,M,Rank 1,Accepted
27,1075000,913750,M,Rank 2,Accepted
29,973000,807590,M,Rank 2,Accepted
34,1380000,1062600,M,Rank 3,Accepted
49,2860000,1887600,M,Rank 2,Accepted
49,2893000,1996170,M,Rank 1,Accepted
56,3129000,2159010,M,Rank 2,Accepted
45,2500000,1725000,M,Rank 1,Accepted
50,3056000,2292000,M,Rank 2,Accepted
32,1120000,884800,M,Rank 2,Accepted
60,2606000,1615720,M,Rank 2,Accepted
34,1275000,994500,M,Rank 2,Accepted
33,1660000,1261600,M,Rank 2,Accepted
33,1354000,1069660,M,Rank 2,Accepted
56,3070000,1872700,M,Rank 1,Accepted
61,3360000,2452800,M,Rank 1,Accepted
32,1556000,1213680,M,Rank 3,Accepted
31,762000,624840,M,Rank 2,Accepted
32,1606000,1236620,M,Rank 2,Accepted
31,854000,717360,M,Rank 2,Accepted
27,998000,838320,M,Rank 3,Accepted
30,939000,798150,M,Rank 2,Accepted
49,2869000,2008300,M,Rank 2,Accepted
46,2716000,1819720,M,Rank 2,Accepted
33,1797000,1419630,M,Rank 1,Accepted
31,957000,803880,M,Rank 2,Accepted
61,2897000,1796140,M,Rank 1,Accepted
50,3022000,2115400,M,Rank 3,Accepted
35,1756000,1369680,M,Rank 2,Accepted
55,3106000,1987840,M,Rank 1,Accepted
34,1438000,1121640,M,Rank 2,Accepted
55,2989000,2092300,M,Rank 1,Accepted
52,3010000,1986600,M,Rank 1,Accepted
37,1342000,1033340,M,Rank 2,Accepted
35,1197000,945630,M,Rank 3,Accepted
47,2645000,1639900,M,Rank 2,Accepted
30,771000,624510,M,Rank 2,Accepted
59,3338000,2336600,M,Rank 2,Accepted
55,3125000,1968750,M,Rank 1,Accepted
36,1414000,1074640,M,Rank 2,Accepted
55,2957000,2010760,M,Rank 1,Accepted
49,2658000,1621380,M,Rank 1,Accepted
58,3398000,2412580,M,Rank 1,Accepted
61,3201000,1984620,M,Rank 2,Accepted
38,2362000,1535300,M,Rank 1,Accepted
40,1943000,1301810,M,Rank 1,Accepted
28,873000,733320,M,Rank 2,Accepted
30,960000,806400,M,Rank 2,Accepted
57,3070000,2026200,M,Rank 1,Accepted
48,2707000,1786620,M,Rank 1,Accepted
46,2671000,1629310,M,Rank 1,Accepted
26,863000,733550,M,Rank 2,Accepted
48,2684000,1851960,M,Rank 3,Accepted
52,3215000,2218350,M,Rank 1,Accepted
46,2781000,1724220,M,Rank 2,Accepted
42,1819000,1309680,M,Rank 3,Accepted
40,1818000,1199880,M,Rank 3,Accepted
35,1336000,1015360,M,Rank 2,Accepted
56,2904000,2119920,M,Rank 1,Accepted
39,2379000,1712880,M,Rank 1,Accepted
52,3287000,2432380,M,Rank 3,Accepted
61,2819000,1775970,M,Rank 1,Accepted
37,1346000,1036420,M,Rank 2,Accepted
41,2402000,1513260,M,Rank 1,Accepted
33,1732000,1333640,M,Rank 3,Accepted
47,2675000,1819000,M,Rank 2,Accepted
32,1800000,1224000,M,Rank 1,Accepted
38,2219000,1531110,M,Rank 3,Accepted
25,648000,537840,M,Rank 2,Accepted
26,1001000,850850,M,Rank 3,Accepted
46,2799000,1903320,M,Rank 2,Accepted
30,1023000,838860,M,Rank 2,Accepted
37,1428000,1099560,M,Rank 2,Accepted
29,798000,670320,M,Rank 2,Accepted
54,3359000,2351300,M,Rank 1,Accepted
45,2655000,1778850,M,Rank 1,Accepted
40,2400000,1632000,M,Rank 1,Accepted
45,2702000,1810340,M,Rank 1,Accepted
53,2976000,1874880,M,Rank 1,Accepted
61,3271000,1995310,M,Rank 2,Accepted
39,2148000,1546560,M,Rank 1,Accepted
37,1356000,1071240,M,Rank 2,Accepted
34,1169000,888440,M,Rank 3,Accepted
61,3239000,2072960,M,Rank 1,Accepted
57,3153000,1954860,M,Rank 2,Accepted
57,3218000,2413500,M,Rank 2,Accepted
31,1010000,848400,M,Rank 2,Accepted
54,3176000,2318480,M,Rank 1,Accepted
